month_date,Region,Region_key,g_total,g_market,g_mining,g_lifestyle,g_epsilon
2015-09-01,GREATER ADELAIDE,ADELAIDE,0.070342,0.172848,-0.018432,-0.005627,-0.078447
2015-10-01,GREATER ADELAIDE,ADELAIDE,0.067306,0.173100,-0.017657,-0.005314,-0.082823
2015-11-01,GREATER ADELAIDE,ADELAIDE,0.075533,0.171639,-0.017145,-0.004531,-0.074430
2015-12-01,GREATER ADELAIDE,ADELAIDE,0.080792,0.169968,-0.017394,-0.003044,-0.068738
2016-01-01,GREATER ADELAIDE,ADELAIDE,0.072566,0.170270,-0.017612,-0.002244,-0.077847
2016-02-01,GREATER ADELAIDE,ADELAIDE,0.075561,0.167952,-0.018001,-0.000666,-0.073723
2016-03-01,GREATER ADELAIDE,ADELAIDE,0.080967,0.165980,-0.018200,-0.000182,-0.066632
2016-04-01,GREATER ADELAIDE,ADELAIDE,0.090375,0.168345,-0.018385,-0.000099,-0.059486
2016-05-01,GREATER ADELAIDE,ADELAIDE,0.100162,0.174130,-0.018537,0.000659,-0.056089
2016-06-01,GREATER ADELAIDE,ADELAIDE,0.113438,0.184751,-0.019070,0.000663,-0.052905
2016-07-01,GREATER ADELAIDE,ADELAIDE,0.116058,0.192091,-0.019671,0.001070,-0.057433
2016-08-01,GREATER ADELAIDE,ADELAIDE,0.127114,0.203246,-0.020203,0.001067,-0.056996
2016-09-01,GREATER ADELAIDE,ADELAIDE,0.139846,0.210693,-0.021088,0.001193,-0.050953
2016-10-01,GREATER ADELAIDE,ADELAIDE,0.142607,0.216112,-0.021656,0.001871,-0.053720
2016-11-01,GREATER ADELAIDE,ADELAIDE,0.152441,0.224616,-0.022186,0.001479,-0.051468
2016-12-01,GREATER ADELAIDE,ADELAIDE,0.152980,0.228215,-0.022805,0.001251,-0.053680
2017-01-01,GREATER ADELAIDE,ADELAIDE,0.149369,0.232231,-0.023122,0.001579,-0.061320
2017-02-01,GREATER ADELAIDE,ADELAIDE,0.154197,0.239192,-0.023974,0.001989,-0.063010
2017-03-01,GREATER ADELAIDE,ADELAIDE,0.152475,0.246447,-0.025039,0.001996,-0.070929
2017-04-01,GREATER ADELAIDE,ADELAIDE,0.149879,0.252356,-0.025865,0.001986,-0.078598
2017-05-01,GREATER ADELAIDE,ADELAIDE,0.154541,0.258916,-0.026457,0.002057,-0.079976
2017-06-01,GREATER ADELAIDE,ADELAIDE,0.156258,0.261531,-0.026621,0.002164,-0.080816
2017-07-01,GREATER ADELAIDE,ADELAIDE,0.156860,0.263134,-0.027470,0.002253,-0.081057
2017-08-01,GREATER ADELAIDE,ADELAIDE,0.160806,0.265832,-0.028075,0.002897,-0.079848
2017-09-01,GREATER ADELAIDE,ADELAIDE,0.173014,0.268623,-0.028373,0.003635,-0.070872
2017-10-01,GREATER ADELAIDE,ADELAIDE,0.184981,0.267599,-0.028650,0.003900,-0.057868
2017-11-01,GREATER ADELAIDE,ADELAIDE,0.197551,0.265815,-0.028327,0.003901,-0.043838
2017-12-01,GREATER ADELAIDE,ADELAIDE,0.194095,0.265186,-0.028628,0.004271,-0.046734
2018-01-01,GREATER ADELAIDE,ADELAIDE,0.199053,0.264244,-0.028407,0.004704,-0.041489
2018-02-01,GREATER ADELAIDE,ADELAIDE,0.191640,0.261987,-0.028554,0.005615,-0.047408
