month_date,AUSTRALIAN CAPITAL TERRITORY,GREATER ADELAIDE,GREATER BRISBANE,GREATER DARWIN,GREATER HOBART,GREATER MELBOURNE,GREATER PERTH,GREATER SYDNEY,REST OF NSW,REST OF NT,REST OF QLD,REST OF SA,REST OF TAS.,REST OF VIC.,REST OF WA
1995-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-03-01,-0.009821992867847906,-0.006036860795454624,-0.00824763643668025,0.004473049738219936,0.015711943412629603,-0.0034151956383359217,-0.009595052014330419,-0.0008242803639701979,-0.0027315861055168256,0.005793286219081373,-0.00726682856251859,-0.00865623531313986,0.003628175069144257,5.212463264747669e-05,0.010426102156092854
1995-04-01,-0.020345373404310085,-0.005895895031308052,-0.01117239480228005,0.016907445026178136,0.014188275507784787,-0.0049846253813152774,-0.0055408255658077055,-0.0006006936231998106,-0.0052235433594925995,0.011293833922261465,-0.011456284928963334,-0.00405659103158329,0.012417050317822365,9.172884622721256e-05,0.020281285389543102
1995-05-01,-0.02082674350095648,-0.008032477823515904,-0.009896050176281812,0.03822424083769649,0.0007732830158858617,-0.0028277604308757365,-0.002947334530146284,0.002512758822423744,-0.008254633828738589,0.020293577738516033,-0.011343932060310258,-0.00514793359922372,0.0074715837740789715,-0.002700739666425145,0.02029094475442572
1995-06-01,-0.022607503230141268,-0.003929227446660577,-0.01156541050487958,0.05658244502617826,-0.004703053821228043,0.0011193800583648716,-0.00855927054507255,0.002538978709178852,-0.007655450667870545,0.0314066607773853,-0.013072010414324708,-0.0033143866551685885,0.00829740307632576,-0.0034571065035687853,0.010637171936350498
1995-07-01,-0.0379104491188178,-0.009245559050324648,-0.015896075112037722,0.062067740837696395,-0.003115714850233209,5.523581591049265e-05,-0.0032612097741471224,0.003369363260275482,-0.00754590087274587,0.04262328621908118,-0.011495808596894586,-0.0011950485070604255,0.0011459362414479868,-8.316686385989591e-05,0.015800786663910937
1995-08-01,-0.041879550364359974,-0.005178950313079911,-0.016054401715025812,0.09144081413612581,0.003832535367106704,0.007241278903466153,-0.002114168672243011,0.008182107195837673,-0.008140260319003723,0.05321118374558309,-0.014921060506066341,-0.005768170205885381,0.01282172060750153,0.0027371069806495507,0.021595710201832263
1995-09-01,-0.037811739107964426,-0.0012759724315863918,-0.017857125184420508,0.11376917801047126,0.0020082533786455192,0.016273291006340562,-0.0025363353219245433,0.009701439115354593,-0.0060260456165939225,0.06114932862190814,-0.011387913363841484,-0.005988932305702077,0.010864932796350812,0.0067631034120834155,0.033403852379968235
1995-10-01,-0.03783676779161749,-0.0039201653814935344,-0.021207547152821582,0.1268246099476441,0.0002464522247689338,0.013883435637343622,0.0008219805426422644,0.013881220409101225,-0.0009510597958191092,0.06802380742049485,-0.008951958052608289,-0.00028153444001266514,0.016035159396380005,0.008321707950078028,0.04901705311014659
1995-11-01,-0.04911356659258925,-0.010970643118042744,-0.02181430993759126,0.1345654554973823,-0.008915216944598181,0.02540630953266687,0.002302014173611089,0.012802516767305372,-0.0008013473736602217,0.06669869257950534,-0.013596015577973408,0.0017453627250192394,0.002703192779853203,0.011201144708217092,0.0596385899290488
1995-12-01,-0.043485563078195066,-0.01581009812731915,-0.022491686419017665,0.13324441361256556,-0.009495947996522314,0.02600945173317437,-0.001414797155870673,0.012530825620024943,-0.0046808576984512795,0.06469348056537116,-0.00992109248877715,0.0016125439258382057,0.0068968809743312764,0.010621058833631958,0.06735355032031398
1996-01-01,-0.04060387771977858,-0.015256075631957411,-0.014879207250763526,0.14177009685863873,-0.0045941286651387525,0.028319322106759692,0.004944697674053922,0.018471342585822503,-0.005992074333865505,0.06696296819787995,-0.006937971599933146,-0.00035779346771569465,0.019165374836236704,0.014769522632723797,0.07023742749879447
1996-02-01,-0.04261920305959033,-0.009553073399814704,-0.010613107549300005,0.1464013717277488,-0.0029242732948705497,0.02600820507097179,0.002665626954946987,0.024264120108230203,-0.006303558811954879,0.07011000000000012,-0.011388386287322083,0.0025766875067371187,0.02639943762433883,0.017101454429219953,0.0826361665633395
1996-03-01,-0.04923319241304447,-0.01260839995941554,-0.013495138635875481,0.15914633246073306,-0.008013087805263441,0.030537915436951613,0.011093416561488323,0.026854541484716554,-0.006129211287820846,0.06627748233215547,-0.006344274297069297,0.0048748949013691645,0.02259147217235158,0.016737999599251818,0.08957283013019213
1996-04-01,-0.04359566851000052,-0.010453663178339512,-0.01835464899460415,0.15407167015706813,-0.011589619062672751,0.034619175781023914,0.01160127429229929,0.032838866770439235,-0.004962116177049447,0.04124501766784461,-0.010775269604821447,0.010721181416406322,0.014044820224173638,0.01607117896263488,0.08965885065784951
