major_city,mode,loading_value,checksum_weight,dataset_weight
REST OF NSW,6,-0.008027969688440932,0.9999734481788106,0.1345624510515695
REST OF NSW,7,0.0075311558538800226,0.9999734481788106,0.1345624510515695
REST OF NSW,8,-0.0026110908550217456,0.9999734481788106,0.1345624510515695
REST OF NSW,9,0.002073165030189419,0.9999734481788106,0.1345624510515695
REST OF NSW,10,-0.010227466372118455,0.9999734481788106,0.1345624510515695
REST OF NSW,11,-0.002041431090058468,0.9999734481788106,0.1345624510515695
REST OF NSW,12,-0.0010429303120901064,0.9999734481788106,0.1345624510515695
REST OF NSW,13,-0.004989161705901409,0.9999734481788106,0.1345624510515695
REST OF NSW,14,-0.0026090997870543945,0.9999734481788106,0.1345624510515695
REST OF NSW,15,0.00272714902475161,0.9999734481788106,0.1345624510515695
REST OF NSW,16,0.0013183196945478481,0.9999734481788106,0.1345624510515695
REST OF NSW,17,-0.0005965017975582942,0.9999734481788106,0.1345624510515695
REST OF NSW,18,-0.006005021905252477,0.9999734481788106,0.1345624510515695
REST OF NSW,19,-0.0032712070457912713,0.9999734481788106,0.1345624510515695
REST OF NSW,20,0.001697589147739644,0.9999734481788106,0.1345624510515695
REST OF NT,0,0.9393542132416165,0.995700773860705,0.0008310514551618085
REST OF NT,1,0.11873704213241618,0.995700773860705,0.0008310514551618085
REST OF NT,2,-0.268302932072227,0.995700773860705,0.0008310514551618085
REST OF NT,3,0.0031325881341358565,0.995700773860705,0.0008310514551618085
REST OF NT,4,-0.06804214101461738,0.995700773860705,0.0008310514551618085
REST OF NT,5,0.013778400687876185,0.995700773860705,0.0008310514551618085
REST OF NT,6,-0.06953197764402408,0.995700773860705,0.0008310514551618085
REST OF NT,7,-0.011840343938091143,0.995700773860705,0.0008310514551618085
REST OF NT,8,0.0014156405846947552,0.995700773860705,0.0008310514551618085
REST OF NT,9,-0.0036595700773860707,0.995700773860705,0.0008310514551618085
REST OF NT,10,-0.029837884780739475,0.995700773860705,0.0008310514551618085
REST OF NT,11,-0.0036720206362854686,0.995700773860705,0.0008310514551618085
REST OF NT,12,0.024115116079105763,0.995700773860705,0.0008310514551618085
REST OF NT,13,-0.017419165950128976,0.995700773860705,0.0008310514551618085
REST OF NT,14,-0.018301926053310404,0.995700773860705,0.0008310514551618085
REST OF NT,15,0.014411599312123819,0.995700773860705,0.0008310514551618085
REST OF NT,16,0.0065097506448839205,0.995700773860705,0.0008310514551618085
REST OF NT,17,-0.0008177644024075668,0.995700773860705,0.0008310514551618085
REST OF NT,18,-0.008810326741186588,0.995700773860705,0.0008310514551618085
REST OF NT,19,-0.00374798796216681,0.995700773860705,0.0008310514551618085
REST OF NT,20,0.009742106620808256,0.995700773860705,0.0008310514551618085
REST OF QLD,0,0.9501059955046401,0.9999934085635939,0.10840969764876035
REST OF QLD,1,0.1627883219521198,0.9999934085635939,0.10840969764876035
REST OF QLD,2,0.09991594046614634,0.9999934085635939,0.10840969764876035
REST OF QLD,3,0.008675159710504109,0.9999934085635939,0.10840969764876035
REST OF QLD,4,0.02860958579413625,0.9999934085635939,0.10840969764876035
REST OF QLD,5,-0.0015790150416578788,0.9999934085635939,0.10840969764876035
REST OF QLD,6,-0.007638333487133517,0.9999934085635939,0.10840969764876035
REST OF QLD,7,-0.01188577080257329,0.9999934085635939,0.10840969764876035
REST OF QLD,8,0.002189061445370176,0.9999934085635939,0.10840969764876035
REST OF QLD,9,-0.001417137009597132,0.9999934085635939,0.10840969764876035
REST OF QLD,10,0.003621246440624341,0.9999934085635939,0.10840969764876035
REST OF QLD,11,0.0021166959765872187,0.9999934085635939,0.10840969764876035
REST OF QLD,12,-0.00343960062486817,0.9999934085635939,0.10840969764876035
REST OF QLD,13,-0.00218633852299093,0.9999934085635939,0.10840969764876035
REST OF QLD,14,0.0036607760098080564,0.9999934085635939,0.10840969764876035
REST OF QLD,15,0.004056318287281162,0.9999934085635939,0.10840969764876035
REST OF QLD,16,-0.0034183823296772844,0.9999934085635939,0.10840969764876035
REST OF QLD,17,0.004669873773992829,0.9999934085635939,0.10840969764876035
REST OF QLD,18,0.0019683544479012867,0.9999934085635939,0.10840969764876035
REST OF QLD,19,-0.0019153587718835688,0.9999934085635939,0.10840969764876035
REST OF QLD,20,0.0002961724187935032,0.9999934085635939,0.10840969764876035
REST OF SA,0,0.9626585589564502,1.0000000000000002,0.013914216625030727
REST OF SA,1,0.1867362448644207,1.0000000000000002,0.013914216625030727
REST OF SA,2,0.07691190786770746,1.0000000000000002,0.013914216625030727
REST OF SA,3,-0.04158406481101068,1.0000000000000002,0.013914216625030727
REST OF SA,4,-0.005759192173377156,1.0000000000000002,0.013914216625030727
REST OF SA,5,0.022052733155299917,1.0000000000000002,0.013914216625030727
REST OF SA,6,0.020259876232539033,1.0000000000000002,0.013914216625030727
REST OF SA,7,-0.03591182518488086,1.0000000000000002,0.013914216625030727
REST OF SA,8,-0.03955122278142973,1.0000000000000002,0.013914216625030727
REST OF SA,9,-0.01026064708299096,1.0000000000000002,0.013914216625030727
REST OF SA,10,-0.004247205731306492,1.0000000000000002,0.013914216625030727
REST OF SA,11,0.014776467235004104,1.0000000000000002,0.013914216625030727
REST OF SA,12,-0.0003278594905505344,1.0000000000000002,0.013914216625030727
REST OF SA,13,0.0009313393590797041,1.0000000000000002,0.013914216625030727
REST OF SA,14,0.0028064133114215294,1.0000000000000002,0.013914216625030727
REST OF SA,15,0.0019546081552999175,1.0000000000000002,0.013914216625030727
REST OF SA,16,0.0001805880238290878,1.0000000000000002,0.013914216625030727
REST OF SA,17,0.0025200374897288414,1.0000000000000002,0.013914216625030727
REST OF SA,18,-0.006753730484798683,1.0000000000000002,0.013914216625030727
REST OF SA,19,-0.0079668539441249,1.0000000000000002,0.013914216625030727
REST OF SA,20,-0.003029739112571898,1.0000000000000002,0.013914216625030727
REST OF TAS.,0,0.9807050258107212,1.0000000000000002,0.016195856604679613
REST OF TAS.,1,0.08844484050297818,1.0000000000000002,0.016195856604679613
REST OF TAS.,2,0.12248060710346352,1.0000000000000002,0.016195856604679613
REST OF TAS.,3,0.08676510037502759,1.0000000000000002,0.016195856604679613
REST OF TAS.,4,-0.022573864548863887,1.0000000000000002,0.016195856604679613
REST OF TAS.,5,-0.004850252371497903,1.0000000000000002,0.016195856604679613
REST OF TAS.,6,-0.028533711890580193,1.0000000000000002,0.016195856604679613
REST OF TAS.,7,0.0042336765938671955,1.0000000000000002,0.016195856604679613
REST OF TAS.,8,-0.0016522188396205601,1.0000000000000002,0.016195856604679613
REST OF TAS.,9,0.013098188396205605,1.0000000000000002,0.016195856604679613
REST OF TAS.,10,0.019353614824619458,1.0000000000000002,0.016195856604679613
REST OF TAS.,11,-0.004570254577542467,1.0000000000000002,0.016195856604679613
REST OF TAS.,12,0.0023027359364659167,1.0000000000000002,0.016195856604679613
REST OF TAS.,13,0.006866650341936905,1.0000000000000002,0.016195856604679613
REST OF TAS.,14,-0.0042820882417824845,1.0000000000000002,0.016195856604679613
REST OF TAS.,15,-0.0055898530774321645,1.0000000000000002,0.016195856604679613
REST OF TAS.,16,0.0035094255459960275,1.0000000000000002,0.016195856604679613
REST OF TAS.,17,-0.004795481138318994,1.0000000000000002,0.016195856604679613
REST OF TAS.,18,-0.004139217295389367,1.0000000000000002,0.016195856604679613
REST OF TAS.,19,0.0028422854621663364,1.0000000000000002,0.016195856604679613
REST OF TAS.,20,-0.0011835526141628062,1.0000000000000002,0.016195856604679613
REST OF VIC.,0,0.9898569170040308,0.9999648731481569,0.08137087046744679
REST OF VIC.,1,-0.014140096335391185,0.9999648731481569,0.08137087046744679
REST OF VIC.,2,0.02446479086350584,0.9999648731481569,0.08137087046744679
REST OF VIC.,3,0.012282630035214664,0.9999648731481569,0.08137087046744679
REST OF VIC.,4,-0.053082964003758594,0.9999648731481569,0.08137087046744679
REST OF VIC.,5,0.04564442159247583,0.9999648731481569,0.08137087046744679
REST OF VIC.,6,0.009131166035846953,0.9999648731481569,0.08137087046744679
REST OF VIC.,7,0.021508147585468013,0.9999648731481569,0.08137087046744679
REST OF VIC.,8,0.005884211094816155,0.9999648731481569,0.08137087046744679
REST OF VIC.,9,-0.009934053989971285,0.9999648731481569,0.08137087046744679
REST OF VIC.,10,0.006806317125218448,0.9999648731481569,0.08137087046744679
REST OF VIC.,11,0.0064246934743090985,0.9999648731481569,0.08137087046744679
REST OF VIC.,12,0.003930410984166571,0.9999648731481569,0.08137087046744679
REST OF VIC.,13,-0.0026745763262581994,0.9999648731481569,0.08137087046744679
REST OF VIC.,14,-0.002495166457369175,0.9999648731481569,0.08137087046744679
REST OF VIC.,15,-0.005847688214063037,0.9999648731481569,0.08137087046744679
REST OF VIC.,16,-0.005763941320593995,0.9999648731481569,0.08137087046744679
REST OF VIC.,17,0.004882977966682179,0.9999648731481569,0.08137087046744679
REST OF VIC.,18,0.0002723644762147304,0.9999648731481569,0.08137087046744679
REST OF VIC.,19,0.00047938607044690156,0.9999648731481569,0.08137087046744679
REST OF VIC.,20,-0.0005559585678782501,0.9999648731481569,0.08137087046744679
REST OF WA,0,0.8598752321376207,0.9999674192812696,0.021932469744867917
REST OF WA,1,0.4392623129052226,0.9999674192812696,0.021932469744867917
REST OF WA,2,-0.03842334603981364,0.9999674192812696,0.021932469744867917
REST OF WA,3,0.028276577069690154,0.9999674192812696,0.021932469744867917
REST OF WA,4,0.057678011598735875,0.9999674192812696,0.021932469744867917
REST OF WA,5,-0.007526511908252697,0.9999674192812696,0.021932469744867917
REST OF WA,6,0.046619125859316456,0.9999674192812696,0.021932469744867917
REST OF WA,7,0.03330135991919981,0.9999674192812696,0.021932469744867917
REST OF WA,8,-0.0010088310038119433,0.9999674192812696,0.021932469744867917
REST OF WA,9,0.013073448017463263,0.9999674192812696,0.021932469744867917
REST OF WA,10,-0.008153086697292544,0.9999674192812696,0.021932469744867917
REST OF WA,11,0.001894510148893885,0.9999674192812696,0.021932469744867917
REST OF WA,12,0.00245667709249666,0.9999674192812696,0.021932469744867917
REST OF WA,13,-0.0016890799205030468,0.9999674192812696,0.021932469744867917
REST OF WA,14,0.001849166911022057,0.9999674192812696,0.021932469744867917
REST OF WA,15,-0.0051436412211253385,0.9999674192812696,0.021932469744867917
REST OF WA,16,-0.003796423288697748,0.9999674192812696,0.021932469744867917
REST OF WA,17,0.006972385886032645,0.9999674192812696,0.021932469744867917
REST OF WA,18,0.0017400224806959237,0.9999674192812696,0.021932469744867917
REST OF WA,19,0.0025286505066301757,0.9999674192812696,0.021932469744867917
REST OF WA,20,0.001893889486202065,0.9999674192812696,0.021932469744867917
