sa2_name,mode,loading_value,start_date,end_date
ALBION PARK RAIL,6,-0.01783,1998-04-01,2024-01-01
ALBION PARK RAIL,7,0.00616,1998-04-01,2024-01-01
ALBION PARK RAIL,8,-0.01052,1998-04-01,2024-01-01
ALBION PARK RAIL,9,0.01264,1998-04-01,2024-01-01
ALBION PARK RAIL,10,-0.01797,1998-04-01,2024-01-01
ALBION PARK RAIL,11,-0.00648,1998-04-01,2024-01-01
ALBION PARK RAIL,12,0.00237,1998-04-01,2024-01-01
ALBION PARK RAIL,13,-0.0107,1998-04-01,2024-01-01
ALBION PARK RAIL,14,-0.0006,1998-04-01,2024-01-01
ALBION PARK RAIL,15,-0.00791,1998-04-01,2024-01-01
ALBION PARK RAIL,16,-0.00506,1998-04-01,2024-01-01
ALBION PARK RAIL,17,-0.00091,1998-04-01,2024-01-01
ALBION PARK RAIL,18,-0.0045,1998-04-01,2024-01-01
ALBION PARK RAIL,19,-0.00573,1998-04-01,2024-01-01
ALBION PARK RAIL,20,0.00848,1998-04-01,2024-01-01
ALBURY - EAST,0,0.98848,1998-04-01,2024-01-01
ALBURY - EAST,1,0.00043,1998-04-01,2024-01-01
ALBURY - EAST,2,0.12132,1998-04-01,2024-01-01
ALBURY - EAST,3,-0.05985,1998-04-01,2024-01-01
ALBURY - EAST,4,-0.01066,1998-04-01,2024-01-01
ALBURY - EAST,5,0.03809,1998-04-01,2024-01-01
ALBURY - EAST,6,0.00746,1998-04-01,2024-01-01
ALBURY - EAST,7,0.02342,1998-04-01,2024-01-01
ALBURY - EAST,8,-0.02682,1998-04-01,2024-01-01
ALBURY - EAST,9,-0.00603,1998-04-01,2024-01-01
ALBURY - EAST,10,0.02028,1998-04-01,2024-01-01
ALBURY - EAST,11,-0.00244,1998-04-01,2024-01-01
ALBURY - EAST,12,-0.00761,1998-04-01,2024-01-01
ALBURY - EAST,13,-0.00314,1998-04-01,2024-01-01
ALBURY - EAST,14,-0.01738,1998-04-01,2024-01-01
ALBURY - EAST,15,0.00242,1998-04-01,2024-01-01
ALBURY - EAST,16,-0.00766,1998-04-01,2024-01-01
ALBURY - EAST,17,-0.00487,1998-04-01,2024-01-01
ALBURY - EAST,18,-0.0061,1998-04-01,2024-01-01
ALBURY - EAST,19,-0.00452,1998-04-01,2024-01-01
ALBURY - EAST,20,-0.00124,1998-04-01,2024-01-01
ALBURY - NORTH,0,0.98164,1998-04-01,2024-01-01
ALBURY - NORTH,1,0.03357,1998-04-01,2024-01-01
ALBURY - NORTH,2,0.16738,1998-04-01,2024-01-01
ALBURY - NORTH,3,-0.05864,1998-04-01,2024-01-01
ALBURY - NORTH,4,0.00061,1998-04-01,2024-01-01
ALBURY - NORTH,5,0.03025,1998-04-01,2024-01-01
ALBURY - NORTH,6,-0.00072,1998-04-01,2024-01-01
ALBURY - NORTH,7,0.03309,1998-04-01,2024-01-01
ALBURY - NORTH,8,-0.02063,1998-04-01,2024-01-01
ALBURY - NORTH,9,-0.00357,1998-04-01,2024-01-01
ALBURY - NORTH,10,0.01815,1998-04-01,2024-01-01
ALBURY - NORTH,11,0.00112,1998-04-01,2024-01-01
ALBURY - NORTH,12,-0.00903,1998-04-01,2024-01-01
ALBURY - NORTH,13,-0.00384,1998-04-01,2024-01-01
ALBURY - NORTH,14,-0.01354,1998-04-01,2024-01-01
ALBURY - NORTH,15,0.00479,1998-04-01,2024-01-01
ALBURY - NORTH,16,-0.00575,1998-04-01,2024-01-01
ALBURY - NORTH,17,-0.00072,1998-04-01,2024-01-01
ALBURY - NORTH,18,-0.00407,1998-04-01,2024-01-01
ALBURY - NORTH,19,-0.00447,1998-04-01,2024-01-01
ALBURY - NORTH,20,-0.00021,1998-04-01,2024-01-01
ALBURY - SOUTH,0,0.98426,1998-04-01,2024-01-01
ALBURY - SOUTH,1,-0.07606,1998-04-01,2024-01-01
ALBURY - SOUTH,2,0.1421,1998-04-01,2024-01-01
ALBURY - SOUTH,3,0.01683,1998-04-01,2024-01-01
ALBURY - SOUTH,4,-0.00135,1998-04-01,2024-01-01
ALBURY - SOUTH,5,0.0467,1998-04-01,2024-01-01
ALBURY - SOUTH,6,0.01052,1998-04-01,2024-01-01
ALBURY - SOUTH,7,0.03165,1998-04-01,2024-01-01
ALBURY - SOUTH,8,-0.02097,1998-04-01,2024-01-01
ALBURY - SOUTH,9,-0.00121,1998-04-01,2024-01-01
ALBURY - SOUTH,10,0.00735,1998-04-01,2024-01-01
ALBURY - SOUTH,11,0.00016,1998-04-01,2024-01-01
ALBURY - SOUTH,12,-0.00284,1998-04-01,2024-01-01
ALBURY - SOUTH,13,-0.00293,1998-04-01,2024-01-01
ALBURY - SOUTH,14,-0.01874,1998-04-01,2024-01-01
ALBURY - SOUTH,15,0.00365,1998-04-01,2024-01-01
ALBURY - SOUTH,16,-0.00507,1998-04-01,2024-01-01
ALBURY - SOUTH,17,-0.00356,1998-04-01,2024-01-01
ALBURY - SOUTH,18,-0.00257,1998-04-01,2024-01-01
ALBURY - SOUTH,19,-0.00455,1998-04-01,2024-01-01
ALBURY - SOUTH,20,0.00173,1998-04-01,2024-01-01
ALBURY REGION,0,0.98045,1998-04-01,2024-01-01
ALBURY REGION,1,-0.005,1998-04-01,2024-01-01
ALBURY REGION,2,0.18132,1998-04-01,2024-01-01
ALBURY REGION,3,0.04308,1998-04-01,2024-01-01
ALBURY REGION,4,0.01576,1998-04-01,2024-01-01
ALBURY REGION,5,0.02447,1998-04-01,2024-01-01
ALBURY REGION,6,-0.00103,1998-04-01,2024-01-01
ALBURY REGION,7,0.03705,1998-04-01,2024-01-01
ALBURY REGION,8,-0.02325,1998-04-01,2024-01-01
ALBURY REGION,9,0.00263,1998-04-01,2024-01-01
ALBURY REGION,10,0.01015,1998-04-01,2024-01-01
ALBURY REGION,11,0.00563,1998-04-01,2024-01-01
ALBURY REGION,12,-0.00467,1998-04-01,2024-01-01
ALBURY REGION,13,0.00022,1998-04-01,2024-01-01
ALBURY REGION,14,-0.01451,1998-04-01,2024-01-01
ALBURY REGION,15,0.00244,1998-04-01,2024-01-01
ALBURY REGION,16,-0.00619,1998-04-01,2024-01-01
ALBURY REGION,17,-0.00146,1998-04-01,2024-01-01
ALBURY REGION,18,-0.00137,1998-04-01,2024-01-01
ALBURY REGION,19,-0.00302,1998-04-01,2024-01-01
ALBURY REGION,20,0.00216,1998-04-01,2024-01-01
ALDERLEY,0,0.99783,1998-04-01,2024-01-01
ALDERLEY,1,-0.02627,1998-04-01,2024-01-01
ALDERLEY,2,-0.00043,1998-04-01,2024-01-01
ALDERLEY,3,-0.02446,1998-04-01,2024-01-01
ALDERLEY,4,0.00752,1998-04-01,2024-01-01
ALDERLEY,5,-0.00932,1998-04-01,2024-01-01
ALDERLEY,6,0.04092,1998-04-01,2024-01-01
ALDERLEY,7,-0.01442,1998-04-01,2024-01-01
ALDERLEY,8,0.01481,1998-04-01,2024-01-01
ALDERLEY,9,-0.01868,1998-04-01,2024-01-01
ALDERLEY,10,0.00388,1998-04-01,2024-01-01
ALDERLEY,11,0.0014,1998-04-01,2024-01-01
ALDERLEY,12,-0.00068,1998-04-01,2024-01-01
ALDERLEY,13,-0.00599,1998-04-01,2024-01-01
ALDERLEY,14,-0.00738,1998-04-01,2024-01-01
ALDERLEY,15,-0.00337,1998-04-01,2024-01-01
ALDERLEY,16,-0.00117,1998-04-01,2024-01-01
ALDERLEY,17,-0.00274,1998-04-01,2024-01-01
ALDERLEY,18,0.00339,1998-04-01,2024-01-01
ALDERLEY,19,0.00509,1998-04-01,2024-01-01
ALDERLEY,20,0.0014,1998-04-01,2024-01-01
ALDGATE - STIRLING,0,0.99803,1998-04-01,2024-01-01
ALDGATE - STIRLING,1,0.0189,1998-04-01,2024-01-01
ALDGATE - STIRLING,2,0.01906,1998-04-01,2024-01-01
ALDGATE - STIRLING,3,0.01639,1998-04-01,2024-01-01
ALDGATE - STIRLING,4,-0.02472,1998-04-01,2024-01-01
ALDGATE - STIRLING,5,-0.00207,1998-04-01,2024-01-01
ALDGATE - STIRLING,6,0.03341,1998-04-01,2024-01-01
ALDGATE - STIRLING,7,-0.01056,1998-04-01,2024-01-01
ALDGATE - STIRLING,8,-0.01414,1998-04-01,2024-01-01
ALDGATE - STIRLING,9,-0.01621,1998-04-01,2024-01-01
ALDGATE - STIRLING,10,-2e-05,1998-04-01,2024-01-01
ALDGATE - STIRLING,11,0.00662,1998-04-01,2024-01-01
ALDGATE - STIRLING,12,0.0059,1998-04-01,2024-01-01
ALDGATE - STIRLING,13,-0.00057,1998-04-01,2024-01-01
ALDGATE - STIRLING,14,-0.00126,1998-04-01,2024-01-01
ALDGATE - STIRLING,15,-0.00381,1998-04-01,2024-01-01
ALDGATE - STIRLING,16,0.00313,1998-04-01,2024-01-01
ALDGATE - STIRLING,17,-0.00028,1998-04-01,2024-01-01
ALDGATE - STIRLING,18,-0.00443,1998-04-01,2024-01-01
ALDGATE - STIRLING,19,0.00616,1998-04-01,2024-01-01
ALDGATE - STIRLING,20,4e-05,1998-04-01,2024-01-01
ALDINGA,0,0.99372,1998-04-01,2024-01-01
ALDINGA,1,0.05809,1998-04-01,2024-01-01
ALDINGA,2,0.04461,1998-04-01,2024-01-01
ALDINGA,3,-0.01986,1998-04-01,2024-01-01
ALDINGA,4,-0.04485,1998-04-01,2024-01-01
ALDINGA,5,0.02073,1998-04-01,2024-01-01
ALDINGA,6,0.03952,1998-04-01,2024-01-01
ALDINGA,7,-0.03389,1998-04-01,2024-01-01
ALDINGA,8,-0.02453,1998-04-01,2024-01-01
ALDINGA,9,-0.01067,1998-04-01,2024-01-01
ALDINGA,10,-0.00974,1998-04-01,2024-01-01
ALDINGA,11,0.01148,1998-04-01,2024-01-01
ALDINGA,12,-0.00139,1998-04-01,2024-01-01
ALDINGA,13,0.00628,1998-04-01,2024-01-01
ALDINGA,14,-0.00901,1998-04-01,2024-01-01
ALDINGA,15,0.00017,1998-04-01,2024-01-01
ALDINGA,16,0.00368,1998-04-01,2024-01-01
ALDINGA,17,-0.00284,1998-04-01,2024-01-01
ALDINGA,18,-0.0108,1998-04-01,2024-01-01
ALDINGA,19,0.00171,1998-04-01,2024-01-01
ALDINGA,20,0.00028,1998-04-01,2024-01-01
ALEXANDER HEIGHTS - KOONDOOLA,0,0.9393,1998-04-01,2024-01-01
ALEXANDER HEIGHTS - KOONDOOLA,1,0.30364,1998-04-01,2024-01-01
ALEXANDER HEIGHTS - KOONDOOLA,2,-0.10491,1998-04-01,2024-01-01
ALEXANDER HEIGHTS - KOONDOOLA,3,-0.06623,1998-04-01,2024-01-01
ALEXANDER HEIGHTS - KOONDOOLA,4,0.08182,1998-04-01,2024-01-01
ALEXANDER HEIGHTS - KOONDOOLA,5,0.02021,1998-04-01,2024-01-01
ALEXANDER HEIGHTS - KOONDOOLA,6,-0.0086,1998-04-01,2024-01-01
ALEXANDER HEIGHTS - KOONDOOLA,7,0.03282,1998-04-01,2024-01-01
ALEXANDER HEIGHTS - KOONDOOLA,8,0.01207,1998-04-01,2024-01-01
ALEXANDER HEIGHTS - KOONDOOLA,9,-0.00233,1998-04-01,2024-01-01
ALEXANDER HEIGHTS - KOONDOOLA,10,-0.00777,1998-04-01,2024-01-01
ALEXANDER HEIGHTS - KOONDOOLA,11,0.00075,1998-04-01,2024-01-01
ALEXANDER HEIGHTS - KOONDOOLA,12,0.01095,1998-04-01,2024-01-01
ALEXANDER HEIGHTS - KOONDOOLA,13,0.01883,1998-04-01,2024-01-01
ALEXANDER HEIGHTS - KOONDOOLA,14,-0.00988,1998-04-01,2024-01-01
ALEXANDER HEIGHTS - KOONDOOLA,15,0.00272,1998-04-01,2024-01-01
ALEXANDER HEIGHTS - KOONDOOLA,16,0.00775,1998-04-01,2024-01-01
ALEXANDER HEIGHTS - KOONDOOLA,17,-0.01647,1998-04-01,2024-01-01
ALEXANDER HEIGHTS - KOONDOOLA,18,-0.00587,1998-04-01,2024-01-01
ALEXANDER HEIGHTS - KOONDOOLA,19,-0.00757,1998-04-01,2024-01-01
ALEXANDER HEIGHTS - KOONDOOLA,20,-0.00468,1998-04-01,2024-01-01
ALEXANDRA,0,0.9945,1998-04-01,2024-01-01
ALEXANDRA,1,-0.04544,1998-04-01,2024-01-01
ALEXANDRA,2,0.05895,1998-04-01,2024-01-01
ALEXANDRA,3,0.02178,1998-04-01,2024-01-01
ALEXANDRA,4,-0.04237,1998-04-01,2024-01-01
ALEXANDRA,5,0.03222,1998-04-01,2024-01-01
ALEXANDRA,6,-0.0087,1998-04-01,2024-01-01
ALEXANDRA,7,0.0292,1998-04-01,2024-01-01
ALEXANDRA,8,-0.01043,1998-04-01,2024-01-01
ALEXANDRA,9,-0.00996,1998-04-01,2024-01-01
ALEXANDRA,10,-0.00249,1998-04-01,2024-01-01
ALEXANDRA,11,-0.00542,1998-04-01,2024-01-01
ALEXANDRA,12,-0.00176,1998-04-01,2024-01-01
ALEXANDRA,13,-0.00171,1998-04-01,2024-01-01
ALEXANDRA,14,-0.00919,1998-04-01,2024-01-01
ALEXANDRA,15,-0.00411,1998-04-01,2024-01-01
ALEXANDRA,16,-0.0169,1998-04-01,2024-01-01
ALEXANDRA,17,-0.00227,1998-04-01,2024-01-01
ALEXANDRA,18,0.00233,1998-04-01,2024-01-01
ALEXANDRA,19,-0.00419,1998-04-01,2024-01-01
ALEXANDRA,20,0.00124,1998-04-01,2024-01-01
ALEXANDRA HILLS,0,0.99172,1998-04-01,2024-01-01
ALEXANDRA HILLS,1,0.07678,1998-04-01,2024-01-01
ALEXANDRA HILLS,2,0.07741,1998-04-01,2024-01-01
ALEXANDRA HILLS,3,-0.01695,1998-04-01,2024-01-01
ALEXANDRA HILLS,4,0.01054,1998-04-01,2024-01-01
ALEXANDRA HILLS,5,0.00151,1998-04-01,2024-01-01
ALEXANDRA HILLS,6,0.00393,1998-04-01,2024-01-01
ALEXANDRA HILLS,7,-0.05562,1998-04-01,2024-01-01
ALEXANDRA HILLS,8,0.02205,1998-04-01,2024-01-01
ALEXANDRA HILLS,9,-0.00832,1998-04-01,2024-01-01
ALEXANDRA HILLS,10,-0.00653,1998-04-01,2024-01-01
ALEXANDRA HILLS,11,-0.00135,1998-04-01,2024-01-01
ALEXANDRA HILLS,12,0.00147,1998-04-01,2024-01-01
ALEXANDRA HILLS,13,0.00233,1998-04-01,2024-01-01
ALEXANDRA HILLS,14,-0.00185,1998-04-01,2024-01-01
ALEXANDRA HILLS,15,0.00403,1998-04-01,2024-01-01
ALEXANDRA HILLS,16,-0.00166,1998-04-01,2024-01-01
ALEXANDRA HILLS,17,-0.00076,1998-04-01,2024-01-01
ALEXANDRA HILLS,18,0.00543,1998-04-01,2024-01-01
ALEXANDRA HILLS,19,0.00409,1998-04-01,2024-01-01
ALEXANDRA HILLS,20,0.00141,1998-04-01,2024-01-01
ALFREDTON,0,0.99314,1998-04-01,2024-01-01
ALFREDTON,1,6e-05,1998-04-01,2024-01-01
ALFREDTON,2,-0.04525,1998-04-01,2024-01-01
ALFREDTON,3,0.01586,1998-04-01,2024-01-01
ALFREDTON,4,-0.06556,1998-04-01,2024-01-01
ALFREDTON,5,0.06456,1998-04-01,2024-01-01
ALFREDTON,6,-0.01131,1998-04-01,2024-01-01
ALFREDTON,7,0.03286,1998-04-01,2024-01-01
ALFREDTON,8,0.02925,1998-04-01,2024-01-01
ALFREDTON,9,-0.0078,1998-04-01,2024-01-01
ALFREDTON,10,-0.00057,1998-04-01,2024-01-01
ALFREDTON,11,-0.00282,1998-04-01,2024-01-01
ALFREDTON,12,0.00295,1998-04-01,2024-01-01
ALFREDTON,13,0.00181,1998-04-01,2024-01-01
ALFREDTON,14,-0.00795,1998-04-01,2024-01-01
ALFREDTON,15,-0.01086,1998-04-01,2024-01-01
ALFREDTON,16,-0.00801,1998-04-01,2024-01-01
ALFREDTON,17,0.01046,1998-04-01,2024-01-01
ALFREDTON,18,-0.00474,1998-04-01,2024-01-01
ALFREDTON,19,0.00114,1998-04-01,2024-01-01
ALFREDTON,20,0.00194,1998-04-01,2024-01-01
ALGESTER,0,0.99552,1998-04-01,2024-01-01
ALGESTER,1,0.04277,1998-04-01,2024-01-01
ALGESTER,2,0.03394,1998-04-01,2024-01-01
ALGESTER,3,0.00934,1998-04-01,2024-01-01
ALGESTER,4,0.04024,1998-04-01,2024-01-01
ALGESTER,5,0.00086,1998-04-01,2024-01-01
ALGESTER,6,-0.0071,1998-04-01,2024-01-01
ALGESTER,7,-0.05704,1998-04-01,2024-01-01
ALGESTER,8,0.01901,1998-04-01,2024-01-01
ALGESTER,9,-0.00534,1998-04-01,2024-01-01
ALGESTER,10,-0.00317,1998-04-01,2024-01-01
ALGESTER,11,-0.0053,1998-04-01,2024-01-01
ALGESTER,12,0.00278,1998-04-01,2024-01-01
ALGESTER,13,-0.00317,1998-04-01,2024-01-01
ALGESTER,14,-0.00278,1998-04-01,2024-01-01
ALGESTER,15,0.00164,1998-04-01,2024-01-01
ALGESTER,16,-0.00165,1998-04-01,2024-01-01
ALGESTER,17,-0.00213,1998-04-01,2024-01-01
ALGESTER,18,0.00289,1998-04-01,2024-01-01
ALGESTER,19,0.00701,1998-04-01,2024-01-01
ALGESTER,20,0.00997,1998-04-01,2024-01-01
ALKIMOS - EGLINTON,0,0.92978,1998-04-01,2024-01-01
ALKIMOS - EGLINTON,1,0.33364,1998-04-01,2024-01-01
ALKIMOS - EGLINTON,2,-0.08027,1998-04-01,2024-01-01
ALKIMOS - EGLINTON,3,-0.09395,1998-04-01,2024-01-01
ALKIMOS - EGLINTON,4,0.07481,1998-04-01,2024-01-01
ALKIMOS - EGLINTON,5,-0.00326,1998-04-01,2024-01-01
ALKIMOS - EGLINTON,6,-0.00834,1998-04-01,2024-01-01
ALKIMOS - EGLINTON,7,0.04222,1998-04-01,2024-01-01
ALKIMOS - EGLINTON,8,0.00152,1998-04-01,2024-01-01
ALKIMOS - EGLINTON,9,0.00092,1998-04-01,2024-01-01
ALKIMOS - EGLINTON,10,-0.01143,1998-04-01,2024-01-01
ALKIMOS - EGLINTON,11,-0.00997,1998-04-01,2024-01-01
ALKIMOS - EGLINTON,12,0.00702,1998-04-01,2024-01-01
ALKIMOS - EGLINTON,13,0.0089,1998-04-01,2024-01-01
ALKIMOS - EGLINTON,14,0.00902,1998-04-01,2024-01-01
ALKIMOS - EGLINTON,15,-0.00644,1998-04-01,2024-01-01
ALKIMOS - EGLINTON,16,0.0048,1998-04-01,2024-01-01
ALKIMOS - EGLINTON,17,-0.01203,1998-04-01,2024-01-01
ALKIMOS - EGLINTON,18,-0.00608,1998-04-01,2024-01-01
ALKIMOS - EGLINTON,19,0.00061,1998-04-01,2024-01-01
ALKIMOS - EGLINTON,20,-0.00161,1998-04-01,2024-01-01
ALLIGATOR,0,0.92889,1998-04-01,2024-01-01
ALLIGATOR,1,0.20035,1998-04-01,2024-01-01
ALLIGATOR,2,-0.29756,1998-04-01,2024-01-01
ALLIGATOR,3,0.04644,1998-04-01,2024-01-01
ALLIGATOR,4,-0.03894,1998-04-01,2024-01-01
ALLIGATOR,5,-0.01003,1998-04-01,2024-01-01
ALLIGATOR,6,-0.01144,1998-04-01,2024-01-01
ALLIGATOR,7,-0.02284,1998-04-01,2024-01-01
ALLIGATOR,8,0.00476,1998-04-01,2024-01-01
ALLIGATOR,9,-0.01728,1998-04-01,2024-01-01
ALLIGATOR,10,-0.03763,1998-04-01,2024-01-01
ALLIGATOR,11,-0.0255,1998-04-01,2024-01-01
ALLIGATOR,12,0.01781,1998-04-01,2024-01-01
ALLIGATOR,13,-0.01536,1998-04-01,2024-01-01
ALLIGATOR,14,-0.00297,1998-04-01,2024-01-01
ALLIGATOR,15,0.00999,1998-04-01,2024-01-01
ALLIGATOR,16,0.00194,1998-04-01,2024-01-01
ALLIGATOR,17,-0.0043,1998-04-01,2024-01-01
ALLIGATOR,18,-0.00559,1998-04-01,2024-01-01
ALLIGATOR,19,-0.01317,1998-04-01,2024-01-01
ALLIGATOR,20,0.00911,1998-04-01,2024-01-01
ALPHINGTON - FAIRFIELD,0,0.98389,1998-04-01,2024-01-01
ALPHINGTON - FAIRFIELD,1,-0.10812,1998-04-01,2024-01-01
ALPHINGTON - FAIRFIELD,2,-0.12541,1998-04-01,2024-01-01
ALPHINGTON - FAIRFIELD,3,0.01725,1998-04-01,2024-01-01
ALPHINGTON - FAIRFIELD,4,-0.00063,1998-04-01,2024-01-01
ALPHINGTON - FAIRFIELD,5,-0.05549,1998-04-01,2024-01-01
ALPHINGTON - FAIRFIELD,6,0.0165,1998-04-01,2024-01-01
ALPHINGTON - FAIRFIELD,7,0.0123,1998-04-01,2024-01-01
ALPHINGTON - FAIRFIELD,8,0.00177,1998-04-01,2024-01-01
ALPHINGTON - FAIRFIELD,9,-0.00412,1998-04-01,2024-01-01
ALPHINGTON - FAIRFIELD,10,0.00593,1998-04-01,2024-01-01
ALPHINGTON - FAIRFIELD,11,0.00113,1998-04-01,2024-01-01
ALPHINGTON - FAIRFIELD,12,-0.01568,1998-04-01,2024-01-01
ALPHINGTON - FAIRFIELD,13,0.00534,1998-04-01,2024-01-01
ALPHINGTON - FAIRFIELD,14,-0.008,1998-04-01,2024-01-01
ALPHINGTON - FAIRFIELD,15,0.00913,1998-04-01,2024-01-01
ALPHINGTON - FAIRFIELD,16,-0.00038,1998-04-01,2024-01-01
ALPHINGTON - FAIRFIELD,17,0.00011,1998-04-01,2024-01-01
ALPHINGTON - FAIRFIELD,18,-0.00765,1998-04-01,2024-01-01
ALPHINGTON - FAIRFIELD,19,0.00089,1998-04-01,2024-01-01
ALPHINGTON - FAIRFIELD,20,-0.00017,1998-04-01,2024-01-01
ALTONA,0,0.98386,1998-04-01,2024-01-01
ALTONA,1,-0.1205,1998-04-01,2024-01-01
ALTONA,2,-0.11246,1998-04-01,2024-01-01
ALTONA,3,0.01145,1998-04-01,2024-01-01
ALTONA,4,-0.02559,1998-04-01,2024-01-01
ALTONA,5,-0.05152,1998-04-01,2024-01-01
ALTONA,6,0.02456,1998-04-01,2024-01-01
ALTONA,7,0.00272,1998-04-01,2024-01-01
ALTONA,8,0.0034,1998-04-01,2024-01-01
ALTONA,9,0.00891,1998-04-01,2024-01-01
ALTONA,10,0.0056,1998-04-01,2024-01-01
ALTONA,11,-0.00122,1998-04-01,2024-01-01
ALTONA,12,-0.00469,1998-04-01,2024-01-01
ALTONA,13,0.00268,1998-04-01,2024-01-01
ALTONA,14,0.00629,1998-04-01,2024-01-01
ALTONA,15,-0.00216,1998-04-01,2024-01-01
ALTONA,16,-0.00651,1998-04-01,2024-01-01
ALTONA,17,-0.00108,1998-04-01,2024-01-01
ALTONA,18,-0.00151,1998-04-01,2024-01-01
ALTONA,19,0.00155,1998-04-01,2024-01-01
ALTONA,20,-0.00989,1998-04-01,2024-01-01
ALTONA MEADOWS,0,0.9894,1998-04-01,2024-01-01
ALTONA MEADOWS,1,-0.08364,1998-04-01,2024-01-01
ALTONA MEADOWS,2,-0.06471,1998-04-01,2024-01-01
ALTONA MEADOWS,3,-0.01977,1998-04-01,2024-01-01
ALTONA MEADOWS,4,-0.05748,1998-04-01,2024-01-01
ALTONA MEADOWS,5,-0.06244,1998-04-01,2024-01-01
ALTONA MEADOWS,6,0.0106,1998-04-01,2024-01-01
ALTONA MEADOWS,7,-0.00712,1998-04-01,2024-01-01
ALTONA MEADOWS,8,-0.02235,1998-04-01,2024-01-01
ALTONA MEADOWS,9,-0.00204,1998-04-01,2024-01-01
ALTONA MEADOWS,10,-0.0064,1998-04-01,2024-01-01
ALTONA MEADOWS,11,-0.01017,1998-04-01,2024-01-01
ALTONA MEADOWS,12,0.01366,1998-04-01,2024-01-01
ALTONA MEADOWS,13,0.01074,1998-04-01,2024-01-01
ALTONA MEADOWS,14,0.01699,1998-04-01,2024-01-01
ALTONA MEADOWS,15,0.00456,1998-04-01,2024-01-01
ALTONA MEADOWS,16,0.00035,1998-04-01,2024-01-01
ALTONA MEADOWS,17,0.0159,1998-04-01,2024-01-01
ALTONA MEADOWS,18,-5e-05,1998-04-01,2024-01-01
ALTONA MEADOWS,19,-0.00415,1998-04-01,2024-01-01
ALTONA MEADOWS,20,-0.00065,1998-04-01,2024-01-01
ALTONA NORTH,0,0.98163,1998-04-01,2024-01-01
ALTONA NORTH,1,-0.1281,1998-04-01,2024-01-01
ALTONA NORTH,2,-0.12389,1998-04-01,2024-01-01
ALTONA NORTH,3,-0.0181,1998-04-01,2024-01-01
ALTONA NORTH,4,-0.0213,1998-04-01,2024-01-01
ALTONA NORTH,5,-0.05441,1998-04-01,2024-01-01
ALTONA NORTH,6,0.00797,1998-04-01,2024-01-01
ALTONA NORTH,7,-0.01634,1998-04-01,2024-01-01
ALTONA NORTH,8,0.0034,1998-04-01,2024-01-01
ALTONA NORTH,9,-0.0007,1998-04-01,2024-01-01
ALTONA NORTH,10,-0.00607,1998-04-01,2024-01-01
ALTONA NORTH,11,-0.00281,1998-04-01,2024-01-01
ALTONA NORTH,12,-0.00562,1998-04-01,2024-01-01
ALTONA NORTH,13,0.00053,1998-04-01,2024-01-01
ALTONA NORTH,14,0.00235,1998-04-01,2024-01-01
ALTONA NORTH,15,0.0031,1998-04-01,2024-01-01
ALTONA NORTH,16,-0.00609,1998-04-01,2024-01-01
ALTONA NORTH,17,0.00253,1998-04-01,2024-01-01
ALTONA NORTH,18,-0.00399,1998-04-01,2024-01-01
ALTONA NORTH,19,0.0028,1998-04-01,2024-01-01
ALTONA NORTH,20,-0.00602,1998-04-01,2024-01-01
AMAROO,0,0.99634,1998-04-01,2024-01-01
AMAROO,1,0.0059,1998-04-01,2024-01-01
AMAROO,2,0.02754,1998-04-01,2024-01-01
AMAROO,3,-0.03394,1998-04-01,2024-01-01
AMAROO,4,-0.01404,1998-04-01,2024-01-01
AMAROO,5,0.00485,1998-04-01,2024-01-01
AMAROO,6,-0.03901,1998-04-01,2024-01-01
AMAROO,7,-0.01754,1998-04-01,2024-01-01
AMAROO,8,0.0091,1998-04-01,2024-01-01
AMAROO,9,0.00109,1998-04-01,2024-01-01
AMAROO,10,-0.00388,1998-04-01,2024-01-01
AMAROO,11,-0.02367,1998-04-01,2024-01-01
AMAROO,12,-0.00092,1998-04-01,2024-01-01
AMAROO,13,-0.00613,1998-04-01,2024-01-01
AMAROO,14,-0.01386,1998-04-01,2024-01-01
AMAROO,15,0.00578,1998-04-01,2024-01-01
AMAROO,16,0.00641,1998-04-01,2024-01-01
AMAROO,17,0.0056,1998-04-01,2024-01-01
AMAROO,18,0.02291,1998-04-01,2024-01-01
AMAROO,19,-0.01201,1998-04-01,2024-01-01
AMAROO,20,-0.01416,1998-04-01,2024-01-01
ANDERGROVE - BEACONSFIELD,0,0.84443,1998-04-01,2024-01-01
ANDERGROVE - BEACONSFIELD,1,0.51883,1998-04-01,2024-01-01
ANDERGROVE - BEACONSFIELD,2,0.0445,1998-04-01,2024-01-01
ANDERGROVE - BEACONSFIELD,3,0.03302,1998-04-01,2024-01-01
ANDERGROVE - BEACONSFIELD,4,-0.05117,1998-04-01,2024-01-01
ANDERGROVE - BEACONSFIELD,5,0.02797,1998-04-01,2024-01-01
ANDERGROVE - BEACONSFIELD,6,-0.05169,1998-04-01,2024-01-01
ANDERGROVE - BEACONSFIELD,7,0.06332,1998-04-01,2024-01-01
ANDERGROVE - BEACONSFIELD,8,-0.02125,1998-04-01,2024-01-01
ANDERGROVE - BEACONSFIELD,9,0.01791,1998-04-01,2024-01-01
ANDERGROVE - BEACONSFIELD,10,-0.00236,1998-04-01,2024-01-01
ANDERGROVE - BEACONSFIELD,11,0.02255,1998-04-01,2024-01-01
ANDERGROVE - BEACONSFIELD,12,-0.00154,1998-04-01,2024-01-01
